#,Keyword,Position,Position History,Position History Date,Volume,URL,Difficulty,Traffic (desc),CPC,Last Update,Page URL inside,SERP Features,Website
3797,e mail videos,92,92,,400,https://www.evergage.com/resources/videos/triggered-email/,42,0,3,1/18/2020 21:12,,"Adwords top, Sitelinks, People also ask, Video, Adwords bottom",evergage.com
3798,personalization logo,87,87,,150,https://www.evergage.com/,17,0,5,12/27/2019 23:04,,Image pack,evergage.com
3799,adobe cdp,84,84,,60,https://www.evergage.com/blog/cdp-vs-dmp-whats-the-difference-and-how-do-you-use-both/,11,0,,1/5/2020 17:46,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",evergage.com
3800,martech 2018,84,78,12/3/2019 12:46,60,https://www.evergage.com/events/martech-boston/,3,0,,1/3/2020 1:01,,"Image pack, Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
3801,previous experience definition,81,79,12/13/2019 0:22,30,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,4,0,,1/13/2020 3:28,,"Featured snippet, People also ask",evergage.com
3802,gage name,88,90,12/8/2019 16:33,450,https://www.evergage.com/blog/customer-success-whats-in-a-name/,0,0,0.1,1/8/2020 10:08,,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",evergage.com
3803,im lovin it mcdonald,82,65,12/2/2019 17:06,40,https://www.evergage.com/blog/mcdonalds-acquisition-of-dynamic-yield-im-lovin-it/,20,0,,1/1/2020 9:00,,"People also ask, Video, Image pack, Thumbnail",evergage.com
3804,endurance international group constant contact,77,59,12/2/2019 10:00,10,https://www.evergage.com/wp-content/uploads/2015/03/EIG_Case_Study.pdf,7,0,,1/1/2020 7:58,,"Sitelinks, People also ask, Image pack",evergage.com
3805,example of electronic commerce,78,86,12/22/2019 10:52,20,https://www.evergage.com/blog/individualized-e-commerce-shopping-experience-examples/,36,0,4,1/22/2020 23:18,,"Adwords top, Featured snippet, Thumbnail, People also ask, Sitelinks, Top stories",evergage.com
3806,forrester marketing conference,78,75,12/3/2019 20:45,20,https://www.evergage.com/events/forrester-cxsf-forum/,14,0,,1/3/2020 4:10,,"Adwords top, Sitelinks, Tweet box, Image pack",evergage.com
3807,gage theard,81,97,12/6/2019 8:01,30,https://www.evergage.com/blog/author/tjprebil/page/3/,0,0,,1/5/2020 19:44,,Image pack,evergage.com
3808,optimizely snippet,81,81,,30,https://www.evergage.com/blog/sorry-optimizely-cant-strap-wings-onto-car/,0,0,,1/3/2020 12:44,,"Sitelinks, Video",evergage.com
3809,define omnichannel marketing,79,79,,20,https://www.evergage.com/blog/what-is-omnichannel-personalization/,49,0,,12/26/2019 6:15,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Top stories",evergage.com
3810,diamondview tower,85,63,11/26/2019 8:03,80,https://www.evergage.com/venue/ultimate-sky-box-at-diamond-view-tower/,0,0,,12/23/2019 8:14,,"Sitelinks, Image pack, Top stories, Thumbnail",evergage.com
3811,turnover calculation excel,79,79,,20,https://www.evergage.com/blog/how-calculate-customer-retention/,8,0,1.7,1/20/2020 21:50,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Top stories",evergage.com
3812,awesome start,78,80,12/3/2019 2:58,20,https://www.evergage.com/blog/funding-announcement-an-awesome-start-to-2016/,36,0,,1/2/2020 16:06,,"Image pack, Sitelinks, Top stories, Thumbnail, People also ask",evergage.com
3813,carhaet,81,81,,30,https://www.evergage.com/resources/case-studies/carhartt/,37,0,,1/4/2020 0:01,,"Adwords top, Sitelinks, Tweet box, People also ask, Image pack",evergage.com
3814,visitor blog,77,77,,10,https://www.evergage.com/blog/clicks-lie-6-creative-ways-to-measure-visitor-engagement/,14,0,,12/29/2019 15:24,,People also ask,evergage.com
3815,carheartt,87,87,,400,https://www.evergage.com/resources/case-studies/carhartt/,37,0,1.1,1/6/2020 6:21,,"Adwords top, Sitelinks, Tweet box, People also ask, Image pack",evergage.com
3816,churned out,88,65,12/22/2019 19:12,150,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,0,0,,1/22/2020 2:40,,"Featured snippet, Thumbnail, People also ask, Top stories",evergage.com
3817,define cohort analysis,80,80,,20,https://www.evergage.com/blog/what-cohort-reporting/,17,0,,12/25/2019 0:10,,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack",evergage.com
3818,carhartt full suit,80,90,12/5/2019 7:05,20,https://www.evergage.com/blog/why-and-how-carhartt-delivers-individualized-e-commerce-experiences-to-shoppers/,3,0,1,1/4/2020 14:26,,"Shopping results, Thumbnail, Image pack, Sitelinks, People also ask, Video",evergage.com
3819,tips return rate,81,81,,30,https://www.evergage.com/blog/9-uncommon-conversion-rate-optimization-tips-you-can-use-today/,31,0,,12/28/2019 20:42,,"Featured snippet, People also ask",evergage.com
3820,who is the fastest flash of all time,79,69,12/5/2019 12:37,20,https://www.evergage.com/blog/real-time-personalization/,3,0,,1/5/2020 1:11,,"People also ask, Sitelinks, Video, Thumbnail",evergage.com
3821,what is personalization in marketing,82,88,11/28/2019 2:30,40,https://www.evergage.com/blog/personalization-definition-what-is-personalization/,28,0,25,12/26/2019 11:16,,"Adwords top, Sitelinks, People also ask, Image pack",evergage.com
3822,touch point marketing,86,86,,90,https://www.evergage.com/blog/six-ways-create-great-first-touchpoint-experience-0/,27,0,9,1/18/2020 14:51,,"Featured snippet, Thumbnail, Sitelinks, Top stories",evergage.com
3823,this is where we came in,80,68,12/6/2019 3:01,20,https://www.evergage.com/blog/10-years-of-personalization-a-look-back-at-where-we-came-from/,0,0,,1/5/2020 12:22,,"Top stories, Thumbnail, Image pack",evergage.com
3824,behavior monitoring sheets,78,93,12/7/2019 21:25,20,https://www.evergage.com/platform/behavioral-tracking/,2,0,0.9,1/7/2020 5:43,,"Adwords top, Sitelinks, Image pack, People also ask, Top stories, Thumbnail",evergage.com
3825,carhaart,88,81,12/6/2019 11:27,350,https://www.evergage.com/resources/case-studies/carhartt/,37,0,1.7,1/6/2020 12:36,,"Adwords top, Sitelinks, Tweet box, People also ask, Image pack",evergage.com
3826,is a hummingbird faster than a cheetah,85,85,,70,https://www.evergage.com/blog/real-time-personalization/,13,0,,1/4/2020 4:00,,"Featured snippet, People also ask, Sitelinks, Top stories, Thumbnail, Image pack, Video",evergage.com
3827,driven experience,87,87,,100,https://www.evergage.com/resources/webinars/increase-conversions-with-persona-driven-experiences/,1,0,0.9,1/2/2020 8:39,,"Top stories, Thumbnail, Image pack",evergage.com
3828,15 minute,91,91,,1000,https://www.evergage.com/15-minute-consultation/,18,0,,1/16/2020 21:15,,"Top stories, Thumbnail, Video",evergage.com
3829,engravable messages,85,85,,70,https://www.evergage.com/wp-content/uploads/2018/04/Evergage-2018-Trends-in-Personalization-Survey.pdf,6,0,2.5,12/23/2019 7:36,,"Featured snippet, People also ask, Image pack",evergage.com
3830,diamond view tower san diego,86,72,11/26/2019 12:35,90,https://www.evergage.com/venue/ultimate-sky-box-at-diamond-view-tower/,0,0,,12/23/2019 10:19,,"Sitelinks, Top stories, Thumbnail, Image pack",evergage.com
3831,abm financial group,79,79,,20,https://www.evergage.com/blog/category/demand-generation/page/5/,0,0,,1/6/2020 15:30,,,evergage.com
3832,popup make,90,78,12/22/2019 20:37,200,https://www.evergage.com/blog/secret-pleasant-pop-ups/,40,0,,1/22/2020 20:54,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
3833,princess fairmont scottsdale,86,86,,80,https://www.evergage.com/venue/fairmont-scottsdale-princess/,9,0,1,1/21/2020 9:02,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask",evergage.com
3834,entertaiment site,91,91,,250,https://www.evergage.com/blog/4-ways-use-personalization-for-media-sites/,91,0,,1/3/2020 10:32,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Image pack",evergage.com
3835,gross revenue calculation,85,85,,70,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,13,0,,12/30/2019 1:55,,"Featured snippet, People also ask, Top stories, Thumbnail, Image pack",evergage.com
3836,image pop up,79,79,,20,https://www.evergage.com/blog/secret-pleasant-pop-ups/,1,0,,1/8/2020 20:42,,"Image pack, Top stories, Thumbnail, People also ask",evergage.com
3837,carchart,86,86,,80,https://www.evergage.com/resources/case-studies/carhartt/,36,0,,12/25/2019 5:24,,"Adwords top, Sitelinks, Tweet box, Image pack, People also ask, Top stories, Thumbnail",evergage.com
3838,'93,75,75,,200,https://www.evergage.com/resources/ebooks/trends-in-personalization-survey-report/,23,0,,1/14/2020 22:31,,"Top stories, Thumbnail, Sitelinks, People also ask, Video, Image pack",evergage.com
3839,how to make a pop out,84,90,12/19/2019 8:17,50,https://www.evergage.com/blog/create-effective-pop-message/,15,0,,1/19/2020 13:22,,"Featured snippet, Thumbnail, Top stories, People also ask, Video",evergage.com
3840,personalization customer service,87,87,,100,https://www.evergage.com/,10,0,13,12/23/2019 18:38,,"Adwords top, Sitelinks, People also ask, Image pack, Top stories, Thumbnail",evergage.com
3841,time matters help,78,76,12/11/2019 5:03,10,https://www.evergage.com/blog/12-reasons-why-real-time-matters/,3,0,13,1/11/2020 10:45,,"Adwords top, Sitelinks, Featured snippet, Top stories, Thumbnail, Image pack, Adwords bottom",evergage.com
3842,churning definition,95,95,,3600,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,4,0,3,1/21/2020 20:39,,"Knowledge card, People also ask, Top stories, Thumbnail",evergage.com
3843,increase sells,79,79,,20,https://www.evergage.com/blog/boost-ecommerce-cross-premium-sells-thank-pages/,47,0,,12/31/2019 18:36,,"Featured snippet, People also ask, Top stories, Thumbnail, Image pack, Adwords bottom, Sitelinks",evergage.com
3844,mendix,26,29,1/18/2020 11:22,6000,https://www.evergage.com/resources/case-studies/mendix/,24,0,3,1/21/2020 1:23,,"Adwords top, Sitelinks, People also ask, Tweet box, Top stories, Thumbnail",evergage.com
3845,insurance churning,86,102,12/18/2019 16:17,80,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,7,0,,1/17/2020 23:26,,"Featured snippet, Thumbnail, People also ask",evergage.com
3846,attribution rate,83,83,,40,https://www.evergage.com/platform/analytics-attribution/,9,0,,1/19/2020 3:29,,"Featured snippet, Thumbnail, People also ask, Sitelinks",evergage.com
3847,valore com,88,88,,100,https://www.evergage.com/resources/videos/valorebooks-customer-success-story/,10,0,0.07,1/9/2020 1:49,Video,"Sitelinks, People also ask, Video",evergage.com
3848,a/b testing tools,96,85,1/9/2020 4:30,1200,https://www.evergage.com/platform/testing/,38,0,,1/17/2020 22:36,,"Adwords top, Sitelinks, Knowledge card, People also ask",evergage.com
3849,monthly run rate calculation,78,91,12/6/2019 17:38,10,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,8,0,,1/5/2020 14:51,,"Featured snippet, Thumbnail, People also ask, Video, Top stories, Image pack",evergage.com
3850,mcdonald im lovin it,80,77,12/11/2019 0:42,20,https://www.evergage.com/blog/mcdonalds-acquisition-of-dynamic-yield-im-lovin-it/,11,0,,1/11/2020 17:41,,"Image pack, Top stories, Thumbnail, People also ask",evergage.com
3851,ecommerce product recommendations,81,77,12/2/2019 14:30,20,https://www.evergage.com/blog/4-tips-for-effective-product-recommendations/,8,0,13,12/31/2019 15:00,,"Featured snippet, Thumbnail, Sitelinks, People also ask, Top stories, Adwords bottom",evergage.com
3852,3 shifts,85,88,12/18/2019 19:07,60,https://www.evergage.com/blog/marketings-3-biggest-paradigm-shifts-deep-dive/,7,0,,1/17/2020 23:59,,"People also ask, Top stories, Thumbnail",evergage.com
3853,martech conference 2018,71,71,,30,https://www.evergage.com/events/martech-boston/,11,0,,1/9/2020 5:45,Image pack,"Sitelinks, Top stories, Thumbnail, Image pack",evergage.com
3854,cdp,65,65,,19000,https://www.evergage.com/platform/customer-data-platform/,66,0,1.9,1/22/2020 10:42,,"Adwords top, Sitelinks, People also ask, Tweet box, Adwords bottom",evergage.com
3855,adobe marketing suite,86,94,12/16/2019 10:56,80,https://www.evergage.com/evergage-vs-adobe/,3,0,7,1/15/2020 18:44,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
3856,adobe marketing cloud blog,80,33,12/17/2019 17:39,20,https://www.evergage.com/blog/adobe-taking-page-evergage-book-six-years-broken-promises/,0,0,15,1/17/2020 9:20,,"Sitelinks, Adwords bottom",evergage.com
3857,business percentage calculations,80,82,11/29/2019 20:13,20,https://www.evergage.com/blog/how-calculate-customer-churn-and-revenue-churn/,18,0,3,12/27/2019 0:19,,"Featured snippet, Thumbnail, People also ask, Top stories, Sitelinks, Image pack",evergage.com
3858,toys r us gears,80,83,12/7/2019 6:33,20,https://www.evergage.com/blog/answer-clear-toys-r-us-hyper-personalization/,0,0,0.3,1/7/2020 13:18,,"Top stories, Thumbnail, Image pack, Video",evergage.com
3859,facebook survey popup,80,80,,20,https://www.evergage.com/blog/secret-pleasant-pop-ups/,13,0,,1/3/2020 23:39,,"People also ask, Sitelinks, Image pack, Top stories, Thumbnail, Video, Adwords bottom",evergage.com
3860,liquid pch,81,69,12/22/2019 7:44,20,https://www.evergage.com/blog/press/publishers-clearing-house-and-evergage-partner-to-win-2014-marketing-arc-award-for-personalization/,9,0,,1/22/2020 2:03,,"Sitelinks, Video, People also ask",evergage.com
3861,ideas for a website,92,78,12/11/2019 12:10,250,https://www.evergage.com/blog/4-ideas-starting-small-with-personalization/,16,0,6,1/11/2020 5:50,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Top stories, Image pack",evergage.com
3862,customer defection definition,80,80,,20,https://www.evergage.com/blog/how-calculate-customer-retention/,1,0,,12/25/2019 18:49,,"Featured snippet, People also ask, Sitelinks, Image pack",evergage.com
3863,ecommerce trends forrester,80,93,11/27/2019 6:59,20,https://www.evergage.com/wp-content/uploads/2018/06/The_Forrester_Wave__Exper.pdf,2,0,,12/25/2019 11:18,,"Adwords top, Sitelinks, Image pack, Video, Adwords bottom",evergage.com
3864,1 gage,80,69,12/8/2019 22:02,20,https://www.evergage.com/,2,0,,1/8/2020 13:15,,"Top stories, Thumbnail, People also ask, Image pack, Sitelinks",evergage.com
3865,academy sports and outdoors email,78,78,,10,https://www.evergage.com/resources/videos/academy-sports-outdoors-customer-success-story/,3,0,,1/15/2020 3:54,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail",evergage.com
3866,segmented,96,96,,4000,https://www.evergage.com/platform/segmentation/,4,0,6,1/22/2020 9:50,,"Knowledge card, People also ask, Top stories, Thumbnail",evergage.com
3867,need financial services,86,38,12/12/2019 10:35,70,https://www.evergage.com/blog/top-financial-services-customer-experience-trends-2018/,6,0,,1/12/2020 7:52,,"Sitelinks, People also ask, Adwords bottom",evergage.com
3868,logo time,82,71,11/27/2019 13:01,30,https://www.evergage.com/,0,0,,12/25/2019 5:12,,"Image pack, Sitelinks, Top stories, Thumbnail",evergage.com
3869,paradim shift,88,77,12/18/2019 10:29,100,https://www.evergage.com/blog/marketings-3-biggest-paradigm-shifts-deep-dive/,44,0,10,1/18/2020 16:01,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail",evergage.com
3870,digital marketing personalization,83,83,,40,https://www.evergage.com/blog/personalization-3-0-a-digital-marketing-imperative/,24,0,20,1/20/2020 23:37,,"Adwords top, Sitelinks, People also ask, Adwords bottom, Knowledge panel",evergage.com
3871,one abm,87,92,12/12/2019 9:59,90,https://www.evergage.com/blog/building-an-abm-framework-part-1/,24,0,,1/11/2020 21:50,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask",evergage.com
3872,3keys,92,92,,300,https://www.evergage.com/blog/3-keys-to-magic-personalization/,0,0,1.6,1/8/2020 2:00,,"Sitelinks, Top stories, Thumbnail, Image pack, Video",evergage.com
3873,learn e commerce,84,72,12/23/2019 13:51,50,https://www.evergage.com/blog/machine-learning-ecommerce-infographic/,40,0,8,1/23/2020 3:56,,"Top stories, Thumbnail, People also ask",evergage.com
3874,resolution of the identity,80,61,11/27/2019 11:37,20,https://www.evergage.com/blog/the-role-of-identity-resolution-in-the-customer-data-platform/,0,0,,12/25/2019 8:39,,"Adwords top, Sitelinks, Featured snippet, Top stories, Thumbnail, Image pack",evergage.com
3875,esp integration,82,79,12/10/2019 10:07,30,https://www.evergage.com/modules/integrations/,2,0,,1/10/2020 1:29,,"Adwords top, Sitelinks, People also ask",evergage.com
3876,personalization in marketing,85,87,11/26/2019 15:45,60,https://www.evergage.com/blog/getting-ready-for-personalization-for-b2b-marketing-in-2019/,38,0,2.5,12/23/2019 22:01,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Adwords bottom",evergage.com
